Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,01/07/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
United States,USA,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.460536764,2.187783165,3.568459304,7.36485161,6.928602789,10.29902194,9.818867995,4.921110893,2.25877869,-1.914076731,-3.768367757,-4.328858747,-4.170052966,-3.01170492,-3.451690347,-5.986043774,-6.083195546,-8.873506525,-8.209324702,-8.368130482,-10.57952433,-12.94972396,,,,,,,
United States,USA,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,,,,,,,,,,,-90110.50625,92014.92625,90579.74375,92328.68,104390.4,89818.82625,112316.15,129745.0938,136714.6031,143937.0938,134115.6,140749.0031,130211.3,157170.5,154457.8969,159184.0969,154790.1969,-2819.196875,196775.4031,160964.0031,210964.6,201998.7,187464.0969,219513.3063,220773.6969,169692.4063,220322.7938,210277.3063,235105.4,289693.3031,276514.7063,189625.6938,419346.8938,361968.6063,563098.2969,496922.9063,437727.5969,488181.5,195822.2938,580952.3517,424330.8691,431395.5132,448686.2615,,,,,,,
United States,USA,"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2017 PPP)",EG.USE.COMM.GD.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.423714,191.1702908,188.3715147,186.5349027,182.6612281,180.1546294,177.462852,171.6164303,165.6532118,162.4131114,160.3808469,155.8171085,154.882498,150.9230625,148.3959023,144.0428861,138.719197,138.5463518,135.1786233,131.8592574,131.5565218,128.0967923,123.3659211,122.5726151,121.4810842,116.2742058,,,,
United States,USA,Electricity production from coal sources (% of total),EG.ELC.COAL.ZS,53.91200719,53.73053505,53.25020243,54.39006543,54.01536226,54.63006936,54.09993499,52.44513199,52.05924979,49.4470199,46.38734989,44.78800972,44.56625731,46.16412339,44.17649508,44.29543149,46.17085376,46.11302181,44.0050733,47.66744234,51.203426,52.82783428,53.67959321,55.04058733,56.05225277,57.22035189,56.17401668,57.64218657,57.67931332,54.11603876,53.06735048,52.60110173,53.24000481,53.40130679,52.51623052,51.49928029,52.72203118,53.80954845,52.73512658,52.11671819,52.89515225,51.63342695,50.65729949,51.38116764,50.39668955,50.45708636,49.77287778,48.99390945,49.10443981,45.4377316,45.79760576,43.34576409,38.47985569,39.94314124,39.65073269,34.23273373,,,,
United States,USA,Net ODA received (% of central government expense),DT.ODA.ODAT.XP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net official flows from UN agencies, UNPBF (current US$)",DT.NFL.UNPB.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"PPG, bonds (NFL, current US$)",DT.NFL.PBND.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net ODA provided, total (constant 2015 US$)",DC.ODA.TOTL.KD,17371063000,18840149000,20399728000,21773121000,21572688000,23659826000,21852487000,18323789000,20463904000,17158951000,15221738000,14298910000,17432402000,11090379000,14077964000,14594091000,14497583000,14658830000,16567568000,12657315000,17693252000,13108141000,17508133000,16594774000,17275421000,18069541000,18015711000,16742613000,17997188000,13114373000,18769767000,17954701000,18251258000,15412448000,14799050000,10758266000,13448094000,9698086000,12255387000,12564255000,13372310000,15010836000,17190719000,20696633000,24321218000,33404349000,27300841000,24620948000,29300910000,31714054000,32227810000,32970623000,32046154000,32168863000,33451535000,30985540000,33972650000,,,
United States,USA,"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)",DC.DAC.KORL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net bilateral aid flows from DAC donors, Canada (current US$)",DC.DAC.CANL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.113667809,0.066102932,0.099287786,0.135402869,0.229090182,0.137099799,0.155331555,0.140261482,0.233883413,0.306394238,0.585866342,0.800737876,0.634908483,0.316452387,0.624874152,0.221941613,0.675731298,1.302414002,1.086807482,1.343240723,1.194504107,0.561047032,0.464853987,0.732369584,0.767643589,0.904218188,1.209693103,1.424065572,2.329849227,3.244314135,3.405318336,1.630116343,1.015460357,1.022023979,1.749187307,1.091876415,2.160487842,2.398397385,2.318328109,1.114843565,1.761193112,1.695323307,1.545625032,1.716613577,1.437390956,2.79421859,2.643042844,1.820076118,1.255525754,1.450510321
United States,USA,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-206500000,-7220200000,-5129900000,1449400000,-714200000,-1111200000,-221500000,-7000000,-256300000,-8000000,-4175000000,-2000000,13200000000,-141000000,-1820000000,3047000000,13115000000,-1788000000,384000000,6011000000,-141000000,-158000000,-1186000000,6904000000,-413000000,-46000000,-43000000,-152000000,18950000000,3235000000,-10000000
United States,USA,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,27.16723549,28.06679512,29.5601173,28.9680461,27.60849492,28.82801976,27.53914091,26.99963807,26.72767435,26.00055203,25.40883573,26.24777184,24.96081505,24.91706598,34.80795098,34.55504651,32.94119115,32.84757562,33.17649445,33.26504731,32.37868616,30.4978903,33.1459114,33.83724782,33.87240278,32.79760979,32.56119305,32.42363802,32.35128075,30.89301081,30.43942976,28.44909565,26.71393745,25.54856928,26.14860712,26.27352185,24.6817541,23.95101094,22.62434147,21.04973333,21.16312535,20.58476607,22.197862,21.2801166,21.97945744,23.28384542,24.14815539,24.79706113,25.46419519,25.5821648
United States,USA,Cereal production (metric tons),AG.PRD.CREL.MT,,163619978,162455780,174812487,160937079,183602617,184444880,208158055,202538423,205288170,186860751,237624461,228117866,237683006,204617505,249283743,258200097,266014469,276602542,302625580,269883982,330889528,333103755,207657604,314749500,347118216,315331216,280494047,206528100,284238058,312410604,280063391,353025147,259105342,355934924,277601210,335780123,336582161,349425744,335364364,342631506,324994634,297143452,348247631,389023763,366436346,338336800,415130860,402399936,418666166,401126330,385545256,356210124,434308450,442849090,431866508,475958847,440117262,,
United States,USA,Arable land (% of land area),AG.LND.ARBL.ZS,,19.72167146,19.3357106,19.60637452,19.43080874,19.32533825,19.18394665,19.05096212,19.76206906,20.66217125,20.60659726,20.54163355,20.47666984,20.4226244,20.3595168,20.3595168,20.3595168,20.36825142,20.60878091,20.60878091,20.60878091,20.60878091,20.50069003,20.50069003,20.50069003,20.50069003,20.50069003,20.27981343,20.27981343,20.27806651,20.27260737,20.27260737,20.09835178,19.95292042,19.86459161,19.85367334,19.54435875,19.38997441,19.30153642,19.14715208,19.14096609,19.1444588,18.87999459,18.73340959,18.23373267,18.02187751,17.51175484,17.66878558,17.68942431,17.26833393,17.04592149,16.58055461,16.9564205,16.64313032,16.86437269,16.64540384,16.64540384,,,
United States,USA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Start-up procedures to register a business, male (number)",IC.REG.PROC.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,6,6,6
United States,USA,"Cost to import, documentary compliance (US$)",IC.IMP.CSDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,
United States,USA,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Expense (% of GDP),GC.XPN.TOTL.GD.ZS,,,,,,,,,,,,,17.79831289,17.89633051,17.88262429,19.4705455,19.7324454,19.60298315,19.12358357,18.92108122,20.54416974,21.004714,22.46313987,22.80273349,21.47035885,22.17480195,22.23061203,21.37433667,21.03032634,20.863127,21.55892932,22.88438583,21.81838426,21.41747268,20.73145429,20.53300442,20.00539568,19.38967578,18.72132885,18.10539713,17.92409363,19.51590962,20.08128153,20.6650585,20.45773301,20.7524113,20.59947627,20.90019335,22.88156784,25.6340139,26.15944308,25.44334029,23.99977426,23.02291046,22.74019712,22.4898555,22.57062391,22.32276767,22.32865212,22.82107179
United States,USA,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,,,,,,,,,,,,,2.548038711,2.020988768,1.822635257,1.584199156,1.68134765,1.976784897,1.272295172,1.109246449,1.174250751,1.062848747,1.212837889,0.92756995,0.839458737,0.81369638,0.848044516,0.825437999,0.790591853,0.837991496,1.061125235,0.965767009,0.970025267,1.016393178,1.144725469,1.028729143,1.123507382,1.191898692,1.339981303,1.458076368,1.375363872,1.353172963,1.33055492,1.14242041,1.195625744,1.068429468,1.080837336,0.979700753,1.07949862,0.907958449,0.610422539,0.37152728,0.516728052,0.658732858,0.565838891,0.580852823,0.574321324,7.16667438,0.647577436,0.527563061
United States,USA,Grants and other revenue (current LCU),GC.REV.GOTR.CN,,,,,,,,,,,,,12220000000,19160000000,21970000000,21190000000,21740000000,25920000000,27410000000,37800000000,44980000000,58180000000,62160000000,72690000000,73320000000,80460000000,78490000000,79640000000,78200000000,83390000000,77990000000,1.237E+11,86190000000,97860000000,89710000000,1.0595E+11,96680000000,1.0555E+11,1.0167E+11,1.0665E+11,1.2033E+11,87553800000,83701500000,84519000000,84564200000,92644200000,1.06843E+11,1.20523E+11,1.25884E+11,1.75098E+11,2.10676E+11,2.04518E+11,1.98871E+11,3.1097E+11,2.62361E+11,2.42052E+11,2.27078E+11,2.35248E+11,2.13395E+11,1.82379E+11
United States,USA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.70218658,,,94.83546448,,,94.21304321,,
United States,USA,Consumer price index (2010 = 100),FP.CPI.TOTL,13.56306078,13.70828375,13.872615,14.04458957,14.22420745,14.44968521,14.88535411,15.29809307,15.95159642,16.82293422,17.80510008,18.56943148,19.17707495,20.36178863,22.61274461,24.68026107,26.09809582,27.79491154,29.91593119,33.28281103,37.79236632,41.6980998,44.25478835,45.67644476,47.64077647,49.32994887,50.26625484,52.10829353,54.23313484,56.8509699,59.91976049,62.45734075,64.34906098,66.24842452,67.9758135,69.88282035,71.93122852,73.61275761,74.75543306,76.39110227,78.97072076,81.20256846,82.49046688,84.36307882,86.62167812,89.56053237,92.44970508,95.08699238,98.73747739,98.38641997,100,103.1568416,105.2915045,106.8338489,108.5669321,108.695722,110.0670089,112.4115573,115.1573032,117.2441955
United States,USA,Domestic credit to private sector by banks (% of GDP),FD.AST.PRVT.GD.ZS,38.92729615,40.72288301,42.35828789,45.37253367,47.16258384,49.06037381,48.22846626,48.89184171,49.16222812,49.60770664,49.63873203,50.74318582,53.8905958,56.48537649,57.35855137,54.1266446,53.75998446,55.66118398,56.63363524,56.61918127,55.07311605,52.26052543,51.33392089,51.63173858,53.51919562,55.05083108,56.72201538,56.85834716,57.3356927,56.12144116,52.71980687,49.0864839,45.64234278,44.36577713,44.4738444,45.83545873,46.26965875,46.5805961,47.25184706,47.30806624,48.96822895,50.15307236,50.27863127,51.45500884,53.34903058,55.26913595,57.15619179,59.46942352,59.77783465,54.0127293,52.4728172,50.81416287,50.07540796,49.36273141,49.81102853,51.04832833,52.3521715,52.50142348,51.99520014,51.96931138
United States,USA,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.85,,,,,,,,,,11.44,,,,,11.64,,,,,12.79,,,,,,,,,
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,,20.05587971,20.36672286,20.66195289,20.9509595,21.21452654,21.4609519,21.69591307,21.91362338,22.12882249,22.3881314,22.67298907,22.91701241,23.13679719,23.34915755,23.58051569,23.80565042,24.0462891,24.30243172,24.57211299,24.80903945,25.05371789,25.29370147,25.52604226,25.74801069,25.97718518,26.21836977,26.45376768,26.69506145,26.94836532,27.25451361,27.62114913,28.00689161,28.37865871,28.72880764,29.07295151,29.41316481,29.76942797,30.11848507,30.46634116,30.79730133,31.10362839,31.39354993,31.66453462,31.95894507,32.2548766,32.56739985,32.87861136,33.24368685,33.53639923,33.81518133,34.05953526,34.30814262,34.54457268,34.79680697,35.05197783,35.30408694,35.52756285,35.71362209,
United States,USA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035125397,,,,,0.035141637,,,,,0.177794617,,,,,0.181172485,,,,,0.18526627,0.186573944,0.186740677,0.170335533,0.120884702,0.104533779,0.054542705,0.054598193,,
United States,USA,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29185.8,,,,,,,,,,112665,,,,,186290,,,240127,,300896,,,,,,,,,
United States,USA,CO2 intensity (kg per kg of oil equivalent energy use),EN.ATM.CO2E.EG.ZS,2.835964971,2.794196965,2.773174843,2.753191408,2.76491598,2.76665013,2.749224206,2.73110252,2.698727075,2.708257984,2.789145018,2.744474512,2.738779489,2.757431975,2.71859097,2.66477556,2.611869991,2.598793043,2.603929262,2.615627224,2.617202914,2.584722565,2.560999197,2.579696893,2.549500791,2.532409732,2.538025822,2.538690001,2.549177144,2.544364896,2.518681277,2.497050852,2.492957744,2.50951313,2.495657935,2.482889401,2.485321385,2.515189271,2.508969106,2.489790743,2.504541579,2.508532221,2.500642832,2.510073561,2.494217475,2.496894922,2.480505119,2.477118674,2.465486364,2.431382148,2.43566026,2.405955413,2.356076421,2.368917775,2.357839634,2.349308924,,,,
United States,USA,Electricity production from natural gas sources (% of total),EG.ELC.NGAS.ZS,21.14098282,21.52153939,21.7778938,22.24493304,22.5960717,21.24468413,22.15799774,22.0647055,23.10883774,23.32709855,24.57738851,23.49328981,21.73399838,18.56363924,17.49669832,15.949104,14.74524511,14.64263093,14.10646155,14.93552257,15.26222336,15.1816724,13.74329672,11.97550877,12.41670643,11.91420515,10.07317432,10.73551434,9.464416548,11.87485733,11.91668074,12.35771409,13.05290747,13.0030193,14.25609025,14.86195661,13.11238033,13.76951817,14.67862828,15.02290612,15.75529356,17.19049367,17.69402387,16.52897698,17.6359183,18.33801176,19.71396097,21.16591099,20.95740713,22.80158304,23.37584166,24.15858976,29.60867118,27.02176802,26.88796144,31.94216122,,,,
United States,USA,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net official flows from UN agencies, WFP (current US$)",DT.NFL.WFPG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net official flows from UN agencies, FAO (current US$)",DT.NFL.FAOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"External debt stocks, long-term (DOD, current US$)",DT.DOD.DLXF.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net bilateral aid flows from DAC donors, New Zealand (current US$)",DC.DAC.NZLL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Net bilateral aid flows from DAC donors, Germany (current US$)",DC.DAC.DEUL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,200000000,220000000,230000000,80000000,80000000,80000000,80000000,80000000,80000000,908000000,994000000,995000000,1020000000,1170000000,1300000000,1796000000,1820000000,1943000000,2179000000,2181000000,2270000000,2437000000,4246000000,4395000000,4513000000,4570000000,4672000000,4734000000,4795000000,5068000000,5219000000,5364000000,5740000000,5930000000,6104000000,6303000000,6613000000,6503000000,6578000000,6330000000,6126000000,6668000000,6835000000
United States,USA,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,2.620087336,2.421875,2.546816479,2.9342723,2.648050072,2.786112302,2.791878173,2.798327436,2.820874471,2.858518772,1.997896951,1.554585153,1.859665573,2.008720025,1.88429845,1.997455297,3.386428909,2.932233281,3.238515981,3.0045619,2.739077506,3.330086448,2.435090123,2.401686829,2.592879064,2.575766562,2.536793103,2.892699137,3.529020006,4.528535523,4.206527953,4.676273417,4.436511075,4.848744017,4.427407734,4.159472821,4.123434276,4.134571678,4.338809239,4.645216404,4.448997434,4.652041757,4.958031123,4.913296035,4.68091767,4.842805433,5.082899881,5.284132583,,
United States,USA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,650000000,700000000,670000000,710000000,680000000,590000000,650000000,1060000000,1170000000,1220000000,1360000000,4720000000,5140000000,5450000000,5990000000,6330000000,8660000000,8806000000,9005000000,10220000000,11850000000,13919000000,16156300000,18041200000,20365700000,22181400000,23723200000,25593600000,27426700000,33346000000,34397000000,38219000000,40109000000,40943000000,44357000000,47254000000,50756000000,52650000000,55527000000,50723000000,50776000000,50556000000,52652000000,55669000000,58882000000,61859000000,64705000000,67390000000,68472000000,69699000000
United States,USA,Surface area (sq. km),AG.SRF.TOTL.K2,,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9629090,9632030,9632030,9632030,9632030,9632030,9632030,9632030,9632030,9831510,9831510,9831510,9831510,9831510,9831510,9831510,9831510,9831510,9831510,9831510,
United States,USA,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.980329212,,,,,,,,,,0.980329212,,,,,,,,,,0.980329212,,,,,,,,,
United States,USA,"Internally displaced persons, new displacement associated with conflict and violence (number of cases)",VC.IDP.NWCV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,0.871682493,0.97332888,1.276831976,1.310418904,1.079897296,0.785393866,0.973543303,0.864980641,0.83322243,0.885095622,0.91626792,0.824600273,0.78293601,0.659398813,0.774865945,0.770695018,0.647235133,0.584352441,0.507113355,0.507016725,0.648400049,0.66606526,0.572017643,0.518363054,0.711428545,0.759114913,0.695179049,0.698943655,0.682055348,0.645201433,0.691699152,0.662400258,1.253379247,1.669033099,1.299943187,1.187950348,1.310454147,1.266985696,1.273052157,0.989616282,0.98398362,1.028540709,1.061629559,0.991721379,1.094561727,1.228431021,1.32654124,1.587353465,2.014514045,1.555543991,1.631950152,1.961373099,1.884976372,1.88054062,1.778216365,1.363039995,1.385023598,1.425338713,1.398440813,
United States,USA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,,,,,,,,,,,,,,,,,,,,,96.7032967,94.50549451,95.40229885,92.04545455,91.86046512,91.76470588,102.2988506,103.125,103.960396,102.9411765,102.7027027,103.6697248,103.6036036,103.8461538,104.6728972,105.1282051,103.4482759,103.7037037,104.8543689,104.950495,100,102.7979275,104.357067,102.8895769,101.2707722,97.18181818,95.92720971,96.5890183,91.79716629,98.98819562,97.08201893,94.59459459,94.68085106,95.34050179,95.86956522,100,100.0834725,99.594485,99.84264359,
United States,USA,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,60.77226094,61.89432351,63.83475338,64.75354968,65.66576188,68.53039118,70.79476241,72.7107342,75.14402152,77.0510587,77.38197576,78.64559291,79.0002865,76.26701809,67.50824198,67.52274537,68.31293865,66.6906838,69.12585721,66.16369678,65.59681811,68.99924301,71.51128353,71.92135418,74.45385835,76.6878641,79.46780947,78.47303208,78.25263602,76.04255685,74.36276387,74.29208136,72.62480818,71.47542289,70.26969865,69.0619699,67.17485933,66.54163231,66.03677597,65.52494087,63.93024026,63.26217409,61.55224923,59.95297669,58.003671,55.83637424,53.87238433,53.1460154,51.91637081,49.98328729,48.64722171,49.21626489,49.93898911,50.21797834,50.5624695,49.56220612,49.16706542,48.34699199,48.61320423,
United States,USA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.43632,7.448779,6.880548,7.246499,6.362529,,13.44097,14.02975,14.1326,15.08398,13.40543,13.17543,13.5293,13.37968,12.51816,12.33872,11.39836,11.29889,11.89698,10.21107,10.21,9.981192,10.80362,10.19866,10.33102,10.66085,10.16535,10.13118,10.68281,9.839166,
United States,USA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.87731,10.96623,11.40789,11.41503,11.50841,,9.609604,9.187134,8.960987,8.688624,7.934903,7.795129,7.72047,7.731103,6.973958,5.2148,5.03807,4.836478,5.418488,4.775193,4.460267,4.432086,4.451167,4.341097,4.288975,4.38129,4.354247,4.221258,4.948077,4.592044,
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,69.996,70.377,70.757,71.134,71.508,71.879,72.247,72.612,72.974,73.333,73.602,73.613,73.623,73.633,73.643,73.653,73.663,73.673,73.682,73.692,73.738,73.89,74.042,74.194,74.344,74.494,74.644,74.793,74.942,75.089,75.3,75.701,76.097,76.488,76.875,77.257,77.636,78.008,78.377,78.742,79.057,79.234,79.409,79.583,79.757,79.928,80.099,80.269,80.438,80.606,80.772,80.944,81.119,81.299,81.483,81.671,81.862,82.058,82.256,82.459
United States,USA,"Population, total",SP.POP.TOTL,180671000,183691000,186538000,189242000,191889000,194303000,196560000,198712000,200706000,202677000,205052000,207661000,209896000,211909000,213854000,215973000,218035000,220239000,222585000,225055000,227225000,229466000,231664000,233792000,235825000,237924000,240133000,242289000,244499000,246819000,249623000,252981000,256514000,259919000,263126000,266278000,269394000,272657000,275854000,279040000,282162411,284968955,287625193,290107933,292805298,295516599,298379912,301231207,304093966,306771529,309321666,311556874,313830990,315993715,318301008,320635163,322941311,324985539,326687501,328239523
United States,USA,"Population ages 65 and above, male (% of male population)",SP.POP.65UP.MA.ZS,8.199855839,8.225849464,8.233386915,8.23253771,8.231043672,8.230498097,8.300635499,8.366037208,8.427059619,8.478982858,8.516392544,8.615592748,8.690162836,8.751574073,8.80737803,8.857961778,9.001723492,9.148959474,9.304603824,9.462125821,9.611427946,9.721429004,9.808799341,9.883681535,9.955523295,10.02672631,10.14581365,10.24988364,10.33782494,10.40644598,10.45466422,10.51466543,10.55403284,10.57419133,10.57319777,10.55028036,10.53300837,10.49903085,10.45512267,10.40976106,10.37102213,10.41157625,10.45099343,10.49580621,10.5500705,10.61563901,10.72241834,10.83950383,10.97944966,11.15799909,11.38478894,11.67091445,11.99569985,12.34894036,12.71661971,13.0913826,13.48890339,13.87786504,14.26517692,14.66124093
United States,USA,"Population ages 35-39, male (% of male population)",SP.POP.3539.MA.5Y,6.921553705,6.819212398,6.693170799,6.549346108,6.399562247,6.254859285,6.125154509,5.991005442,5.854646745,5.728504382,5.629434564,5.575353402,5.541536033,5.528195507,5.544039863,5.600335234,5.676085448,5.763175383,5.839652627,5.916484324,6.028418569,6.276008318,6.571699959,6.878963351,7.158337575,7.396081623,7.628200811,7.815813163,7.959249029,8.077434903,8.189813022,8.294283926,8.403595259,8.50243944,8.576309349,8.622282911,8.602241442,8.561523124,8.493334146,8.389263849,8.250180879,8.086138067,7.883332597,7.662091214,7.448299559,7.256337329,7.069573639,6.906524095,6.764589079,6.640463166,6.535231983,6.452853149,6.395181462,6.360769832,6.348645673,6.357959894,6.384887327,6.428542265,6.486387224,6.554700356
United States,USA,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,9.549929207,9.70312279,9.813903457,9.894824026,9.970751779,10.06046835,10.16632316,10.27669935,10.36517533,10.41333341,10.41583098,10.36176446,10.26036483,10.12049271,9.942343331,9.717323102,9.520572827,9.298892951,9.060481168,8.826244414,8.613857537,8.357932024,8.132727363,7.930799277,7.749007872,7.590296436,7.468984145,7.375679071,7.302838005,7.246239078,7.206172095,7.220901952,7.259570767,7.308858607,7.360009029,7.408161944,7.457384594,7.513382696,7.566679176,7.611093185,7.644570917,7.683157545,7.704761151,7.705983826,7.674556231,7.59428985,7.467389461,7.330366044,7.193834722,7.079992108,7.006083641,6.917439652,6.846914773,6.787467855,6.732337042,6.6817644,6.674819197,6.670024311,6.661853361,6.636407673
United States,USA,Wanted fertility rate (births per woman),SP.DYN.WFRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
